Using hybrid two-pass approach
APSC: Starting from 1860 to 198
Collapsed to 670 vertices (cost: 1407.46)
Collapsed to 669 vertices (cost: 1409.93)
Collapsed to 668 vertices (cost: 1350.92)
Collapsed to 667 vertices (cost: 1413.72)
Collapsed to 666 vertices (cost: 1165.04)
Collapsed to 665 vertices (cost: 857.265)
Collapsed to 664 vertices (cost: 1432.52)
Collapsed to 663 vertices (cost: 1435.16)
Collapsed to 662 vertices (cost: 1448.01)
Collapsed to 661 vertices (cost: 1459.51)
Collapsed to 660 vertices (cost: 1468.48)
Collapsed to 659 vertices (cost: 1490.08)
Collapsed to 658 vertices (cost: 1500.33)
Collapsed to 657 vertices (cost: 610.403)
Collapsed to 656 vertices (cost: 1506.94)
Collapsed to 655 vertices (cost: 1508.18)
Collapsed to 654 vertices (cost: 1509.23)
Collapsed to 653 vertices (cost: 138.465)
Collapsed to 652 vertices (cost: 1515.78)
Collapsed to 651 vertices (cost: 1543.2)
Collapsed to 650 vertices (cost: 353.429)
Collapsed to 649 vertices (cost: 296.311)
Collapsed to 648 vertices (cost: 1156.17)
Collapsed to 647 vertices (cost: 1543.63)
Collapsed to 646 vertices (cost: 1557.37)
Collapsed to 645 vertices (cost: 1578.65)
Collapsed to 644 vertices (cost: 757.685)
Collapsed to 643 vertices (cost: 6.72692)
Collapsed to 642 vertices (cost: 1580.02)
Collapsed to 641 vertices (cost: 1595.27)
Collapsed to 640 vertices (cost: 1357.8)
Collapsed to 639 vertices (cost: 1595.28)
Collapsed to 638 vertices (cost: 1599.26)
Collapsed to 637 vertices (cost: 1608.59)
Collapsed to 636 vertices (cost: 1439.52)
Collapsed to 635 vertices (cost: 1647.05)
Collapsed to 634 vertices (cost: 1672.24)
Collapsed to 633 vertices (cost: 1673.2)
Collapsed to 632 vertices (cost: 1310.07)
Collapsed to 631 vertices (cost: 1152)
Collapsed to 630 vertices (cost: 1681.16)
Collapsed to 629 vertices (cost: 739.086)
Collapsed to 628 vertices (cost: 266.194)
Collapsed to 627 vertices (cost: 834.55)
Collapsed to 626 vertices (cost: 1738.93)
Collapsed to 625 vertices (cost: 541.847)
Collapsed to 624 vertices (cost: 1747.3)
Collapsed to 623 vertices (cost: 1751.6)
Collapsed to 622 vertices (cost: 1757.12)
Collapsed to 621 vertices (cost: 1771.56)
Collapsed to 620 vertices (cost: 1774.31)
Collapsed to 619 vertices (cost: 1787.63)
Collapsed to 618 vertices (cost: 5.85718)
Collapsed to 617 vertices (cost: 1800.66)
Collapsed to 616 vertices (cost: 1842.86)
Collapsed to 615 vertices (cost: 1876.25)
Collapsed to 614 vertices (cost: 1902.07)
Collapsed to 613 vertices (cost: 1921.84)
Collapsed to 612 vertices (cost: 1945.17)
Collapsed to 611 vertices (cost: 1212.9)
Collapsed to 610 vertices (cost: 651.007)
Collapsed to 609 vertices (cost: 1956.44)
Collapsed to 608 vertices (cost: 1387.98)
Collapsed to 607 vertices (cost: 1960.35)
Collapsed to 606 vertices (cost: 1987.31)
Collapsed to 605 vertices (cost: 2029.54)
Collapsed to 604 vertices (cost: 477.153)
Collapsed to 603 vertices (cost: 521.271)
Collapsed to 602 vertices (cost: 1289.43)
Collapsed to 601 vertices (cost: 2044.69)
Collapsed to 600 vertices (cost: 2064.28)
Collapsed to 599 vertices (cost: 2093.86)
Collapsed to 598 vertices (cost: 2126.26)
Collapsed to 597 vertices (cost: 2127.13)
Collapsed to 596 vertices (cost: 2017.16)
Collapsed to 595 vertices (cost: 1422.78)
Collapsed to 594 vertices (cost: 2141.85)
Collapsed to 593 vertices (cost: 2150.13)
Collapsed to 592 vertices (cost: 8.85188)
Collapsed to 591 vertices (cost: 2165.15)
Collapsed to 590 vertices (cost: 381.777)
Collapsed to 589 vertices (cost: 2173.13)
Collapsed to 588 vertices (cost: 2192.64)
Collapsed to 587 vertices (cost: 932.399)
Collapsed to 586 vertices (cost: 2203.45)
Collapsed to 585 vertices (cost: 1164.22)
Collapsed to 584 vertices (cost: 2205.19)
Collapsed to 583 vertices (cost: 2225.97)
Collapsed to 582 vertices (cost: 2234.58)
Collapsed to 581 vertices (cost: 2244.04)
Collapsed to 580 vertices (cost: 256.604)
Collapsed to 579 vertices (cost: 2249.92)
Collapsed to 578 vertices (cost: 2251.53)
Collapsed to 577 vertices (cost: 498.739)
Collapsed to 576 vertices (cost: 880.685)
Collapsed to 575 vertices (cost: 2214.51)
Collapsed to 574 vertices (cost: 2257.71)
Collapsed to 573 vertices (cost: 2262.25)
Collapsed to 572 vertices (cost: 2256.28)
Collapsed to 571 vertices (cost: 2263.08)
Collapsed to 570 vertices (cost: 2304.69)
Collapsed to 569 vertices (cost: 2385.49)
Collapsed to 568 vertices (cost: 2390.7)
Collapsed to 567 vertices (cost: 2392.5)
Collapsed to 566 vertices (cost: 2402.93)
Collapsed to 565 vertices (cost: 2478.63)
Collapsed to 564 vertices (cost: 2485.28)
Collapsed to 563 vertices (cost: 238.614)
Collapsed to 562 vertices (cost: 2545.48)
Collapsed to 561 vertices (cost: 2553.5)
Collapsed to 560 vertices (cost: 1677.95)
Collapsed to 559 vertices (cost: 151.537)
Collapsed to 558 vertices (cost: 1740.31)
Collapsed to 557 vertices (cost: 2570.33)
Collapsed to 556 vertices (cost: 2570.93)
Collapsed to 555 vertices (cost: 2623.96)
Collapsed to 554 vertices (cost: 2636.06)
Collapsed to 553 vertices (cost: 2699.05)
Collapsed to 552 vertices (cost: 2710.35)
Collapsed to 551 vertices (cost: 2716.22)
Collapsed to 550 vertices (cost: 2738.31)
Collapsed to 549 vertices (cost: 2766.27)
Collapsed to 548 vertices (cost: 2244.94)
Collapsed to 547 vertices (cost: 1907.73)
Collapsed to 546 vertices (cost: 2778.8)
Collapsed to 545 vertices (cost: 764.782)
Collapsed to 544 vertices (cost: 4.63221)
Collapsed to 543 vertices (cost: 2511.36)
Collapsed to 542 vertices (cost: 584.592)
Collapsed to 541 vertices (cost: 2779.95)
Collapsed to 540 vertices (cost: 57.7811)
Collapsed to 539 vertices (cost: 2784.26)
Collapsed to 538 vertices (cost: 2626.19)
Collapsed to 537 vertices (cost: 2828.56)
Collapsed to 536 vertices (cost: 2831.97)
Collapsed to 535 vertices (cost: 2842.45)
Collapsed to 534 vertices (cost: 2915.27)
Collapsed to 533 vertices (cost: 2945.87)
Collapsed to 532 vertices (cost: 2955.11)
Collapsed to 531 vertices (cost: 2968.72)
Collapsed to 530 vertices (cost: 3068.52)
Collapsed to 529 vertices (cost: 1951.28)
Collapsed to 528 vertices (cost: 3136.37)
Collapsed to 527 vertices (cost: 3252.69)
Collapsed to 526 vertices (cost: 3264.77)
Collapsed to 525 vertices (cost: 1591.22)
Collapsed to 524 vertices (cost: 3298.91)
Collapsed to 523 vertices (cost: 3300.23)
Collapsed to 522 vertices (cost: 3322.21)
Collapsed to 521 vertices (cost: 3339.97)
Collapsed to 520 vertices (cost: 3349.32)
Collapsed to 519 vertices (cost: 90.164)
Collapsed to 518 vertices (cost: 2141.4)
Collapsed to 517 vertices (cost: 363.785)
Collapsed to 516 vertices (cost: 3365.12)
Collapsed to 515 vertices (cost: 3382.18)
Collapsed to 514 vertices (cost: 3400.16)
Collapsed to 513 vertices (cost: 3419.32)
Collapsed to 512 vertices (cost: 3532.48)
Collapsed to 511 vertices (cost: 1376.27)
Collapsed to 510 vertices (cost: 2557.77)
Collapsed to 509 vertices (cost: 3426.79)
Collapsed to 508 vertices (cost: 3737.22)
Collapsed to 507 vertices (cost: 3757.99)
Collapsed to 506 vertices (cost: 3762.79)
Collapsed to 505 vertices (cost: 2267.81)
Collapsed to 504 vertices (cost: 3787.48)
Collapsed to 503 vertices (cost: 647.188)
Collapsed to 502 vertices (cost: 3806.66)
Collapsed to 501 vertices (cost: 1149.24)
Collapsed to 500 vertices (cost: 1219.53)
Collapsed to 499 vertices (cost: 3834.92)
Collapsed to 498 vertices (cost: 3844.14)
Collapsed to 497 vertices (cost: 3862.82)
Collapsed to 496 vertices (cost: 3903.22)
Collapsed to 495 vertices (cost: 1703.18)
Collapsed to 494 vertices (cost: 3991.38)
Collapsed to 493 vertices (cost: 3992.62)
Collapsed to 492 vertices (cost: 4021.68)
Collapsed to 491 vertices (cost: 4051.15)
Collapsed to 490 vertices (cost: 1653.44)
Collapsed to 489 vertices (cost: 4087.41)
Collapsed to 488 vertices (cost: 4101.43)
Collapsed to 487 vertices (cost: 4132.95)
Collapsed to 486 vertices (cost: 2591.91)
Collapsed to 485 vertices (cost: 4178.02)
Collapsed to 484 vertices (cost: 4190.24)
Collapsed to 483 vertices (cost: 4199.92)
Collapsed to 482 vertices (cost: 4283.78)
Collapsed to 481 vertices (cost: 4390.77)
Collapsed to 480 vertices (cost: 4441.1)
Collapsed to 479 vertices (cost: 4450.8)
Collapsed to 478 vertices (cost: 4560.34)
Collapsed to 477 vertices (cost: 1459.95)
Collapsed to 476 vertices (cost: 4427.88)
Collapsed to 475 vertices (cost: 4659.56)
Collapsed to 474 vertices (cost: 4663.6)
Collapsed to 473 vertices (cost: 1706.15)
Collapsed to 472 vertices (cost: 4678.82)
Collapsed to 471 vertices (cost: 4685.32)
Collapsed to 470 vertices (cost: 4806.64)
Collapsed to 469 vertices (cost: 4865.14)
Collapsed to 468 vertices (cost: 2880.73)
Collapsed to 467 vertices (cost: 4896.72)
Collapsed to 466 vertices (cost: 4950.25)
Collapsed to 465 vertices (cost: 4118.46)
Collapsed to 464 vertices (cost: 4963.69)
Collapsed to 463 vertices (cost: 5022.65)
Collapsed to 462 vertices (cost: 5088.32)
Collapsed to 461 vertices (cost: 534.855)
Collapsed to 460 vertices (cost: 3026.72)
Collapsed to 459 vertices (cost: 5088.82)
Collapsed to 458 vertices (cost: 3260.92)
Collapsed to 457 vertices (cost: 5114.6)
Collapsed to 456 vertices (cost: 5146.36)
Collapsed to 455 vertices (cost: 1160.25)
Collapsed to 454 vertices (cost: 5161.11)
Collapsed to 453 vertices (cost: 5229.89)
Collapsed to 452 vertices (cost: 5370.14)
Collapsed to 451 vertices (cost: 4765.8)
Collapsed to 450 vertices (cost: 5435.38)
Collapsed to 449 vertices (cost: 5470.34)
Collapsed to 448 vertices (cost: 5524.58)
Collapsed to 447 vertices (cost: 5557.61)
Collapsed to 446 vertices (cost: 5558.17)
Collapsed to 445 vertices (cost: 5590.3)
Collapsed to 444 vertices (cost: 5876.94)
Collapsed to 443 vertices (cost: 1836.17)
Collapsed to 442 vertices (cost: 5917.28)
Collapsed to 441 vertices (cost: 556.973)
Collapsed to 440 vertices (cost: 3706.46)
Collapsed to 439 vertices (cost: 5918.92)
Collapsed to 438 vertices (cost: 5935.98)
Collapsed to 437 vertices (cost: 6042.12)
Collapsed to 436 vertices (cost: 6091.21)
Collapsed to 435 vertices (cost: 6265.44)
Collapsed to 434 vertices (cost: 6352.57)
Collapsed to 433 vertices (cost: 6500.42)
Collapsed to 432 vertices (cost: 476.405)
Collapsed to 431 vertices (cost: 6507.28)
Collapsed to 430 vertices (cost: 2580.19)
Collapsed to 429 vertices (cost: 4155.24)
Collapsed to 428 vertices (cost: 6543.87)
Collapsed to 427 vertices (cost: 6576.93)
Collapsed to 426 vertices (cost: 6935.8)
Collapsed to 425 vertices (cost: 6966.75)
Collapsed to 424 vertices (cost: 6974.59)
Collapsed to 423 vertices (cost: 6984.77)
Collapsed to 422 vertices (cost: 3466.9)
Collapsed to 421 vertices (cost: 7000.41)
Collapsed to 420 vertices (cost: 7263.02)
Collapsed to 419 vertices (cost: 7509.74)
Collapsed to 418 vertices (cost: 1127.14)
Collapsed to 417 vertices (cost: 7539.53)
Collapsed to 416 vertices (cost: 7561.86)
Collapsed to 415 vertices (cost: 7610.45)
Collapsed to 414 vertices (cost: 7635.33)
Collapsed to 413 vertices (cost: 7666.8)
Collapsed to 412 vertices (cost: 7688.77)
Collapsed to 411 vertices (cost: 7767.02)
Collapsed to 410 vertices (cost: 7869.72)
Collapsed to 409 vertices (cost: 7991.46)
Collapsed to 408 vertices (cost: 6807.34)
Collapsed to 407 vertices (cost: 8230.38)
Collapsed to 406 vertices (cost: 8180.97)
Collapsed to 405 vertices (cost: 8302.94)
Collapsed to 404 vertices (cost: 38.5191)
Collapsed to 403 vertices (cost: 6823.44)
Collapsed to 402 vertices (cost: 7682.07)
Collapsed to 401 vertices (cost: 8386.75)
Collapsed to 400 vertices (cost: 8394.31)
Collapsed to 399 vertices (cost: 8437.57)
Collapsed to 398 vertices (cost: 8555.89)
Collapsed to 397 vertices (cost: 8573.81)
Collapsed to 396 vertices (cost: 1184.78)
Collapsed to 395 vertices (cost: 8706.82)
Collapsed to 394 vertices (cost: 6393.32)
Collapsed to 393 vertices (cost: 8744.19)
Collapsed to 392 vertices (cost: 9022.91)
Collapsed to 391 vertices (cost: 9149.77)
Collapsed to 390 vertices (cost: 9164.81)
Collapsed to 389 vertices (cost: 9178.02)
Collapsed to 388 vertices (cost: 9208.09)
Collapsed to 387 vertices (cost: 9220.92)
Collapsed to 386 vertices (cost: 9233.5)
Collapsed to 385 vertices (cost: 9506.37)
Collapsed to 384 vertices (cost: 9566.05)
Collapsed to 383 vertices (cost: 9591.58)
Collapsed to 382 vertices (cost: 10034.9)
Collapsed to 381 vertices (cost: 10068.1)
Collapsed to 380 vertices (cost: 10135.9)
Collapsed to 379 vertices (cost: 10165.9)
Collapsed to 378 vertices (cost: 10196.8)
Collapsed to 377 vertices (cost: 10623.8)
Collapsed to 376 vertices (cost: 1321.36)
Collapsed to 375 vertices (cost: 10755.4)
Collapsed to 374 vertices (cost: 10951.7)
Collapsed to 373 vertices (cost: 479.357)
Collapsed to 372 vertices (cost: 11119.1)
Collapsed to 371 vertices (cost: 8082.54)
Collapsed to 370 vertices (cost: 11189.7)
Collapsed to 369 vertices (cost: 11190.7)
Collapsed to 368 vertices (cost: 11358.4)
Collapsed to 367 vertices (cost: 11391.4)
Collapsed to 366 vertices (cost: 11484.4)
Collapsed to 365 vertices (cost: 3821.41)
Collapsed to 364 vertices (cost: 11654.5)
Collapsed to 363 vertices (cost: 11709.1)
Collapsed to 362 vertices (cost: 11796)
Collapsed to 361 vertices (cost: 11813.7)
Collapsed to 360 vertices (cost: 11887.5)
Collapsed to 359 vertices (cost: 11922)
Collapsed to 358 vertices (cost: 12029.3)
Collapsed to 357 vertices (cost: 12102.2)
Collapsed to 356 vertices (cost: 12146.6)
Collapsed to 355 vertices (cost: 12216.8)
Collapsed to 354 vertices (cost: 12293.2)
Collapsed to 353 vertices (cost: 12465.4)
Collapsed to 352 vertices (cost: 12590.7)
Collapsed to 351 vertices (cost: 12874.6)
Collapsed to 350 vertices (cost: 13035.6)
Collapsed to 349 vertices (cost: 13038.3)
Collapsed to 348 vertices (cost: 775.426)
Collapsed to 347 vertices (cost: 13353.3)
Collapsed to 346 vertices (cost: 13353.9)
Collapsed to 345 vertices (cost: 13766.8)
Collapsed to 344 vertices (cost: 14092.6)
Collapsed to 343 vertices (cost: 75.9752)
Collapsed to 342 vertices (cost: 9912)
Collapsed to 341 vertices (cost: 12180.6)
Collapsed to 340 vertices (cost: 14097.8)
Collapsed to 339 vertices (cost: 14356.7)
Collapsed to 338 vertices (cost: 14814.6)
Collapsed to 337 vertices (cost: 15135.6)
Collapsed to 336 vertices (cost: 15321.7)
Collapsed to 335 vertices (cost: 3298.67)
Collapsed to 334 vertices (cost: 8476.7)
Collapsed to 333 vertices (cost: 15322.2)
Collapsed to 332 vertices (cost: 15916.8)
Collapsed to 331 vertices (cost: 16355.6)
Collapsed to 330 vertices (cost: 16662.6)
Collapsed to 329 vertices (cost: 17221)
Collapsed to 328 vertices (cost: 17306.9)
Collapsed to 327 vertices (cost: 9253.15)
Collapsed to 326 vertices (cost: 17514.6)
Collapsed to 325 vertices (cost: 17621.7)
Collapsed to 324 vertices (cost: 13013.9)
Collapsed to 323 vertices (cost: 17785.1)
Collapsed to 322 vertices (cost: 6075.91)
Collapsed to 321 vertices (cost: 18316.9)
Collapsed to 320 vertices (cost: 18386)
Collapsed to 319 vertices (cost: 18782)
Collapsed to 318 vertices (cost: 19534.3)
Collapsed to 317 vertices (cost: 18746)
Collapsed to 316 vertices (cost: 19862.4)
Collapsed to 315 vertices (cost: 4217.44)
Collapsed to 314 vertices (cost: 20382.2)
Collapsed to 313 vertices (cost: 19232.8)
Collapsed to 312 vertices (cost: 20429.1)
Collapsed to 311 vertices (cost: 20553.6)
Collapsed to 310 vertices (cost: 12240.8)
Collapsed to 309 vertices (cost: 9907.31)
Collapsed to 308 vertices (cost: 6584.08)
Collapsed to 307 vertices (cost: 20706.5)
Collapsed to 306 vertices (cost: 20938)
Collapsed to 305 vertices (cost: 4150.95)
Collapsed to 304 vertices (cost: 8797.98)
Collapsed to 303 vertices (cost: 21765.8)
Collapsed to 302 vertices (cost: 21890.6)
Collapsed to 301 vertices (cost: 22205.9)
Collapsed to 300 vertices (cost: 22417.2)
Collapsed to 299 vertices (cost: 22491.8)
Collapsed to 298 vertices (cost: 15762.2)
Collapsed to 297 vertices (cost: 23146.5)
Collapsed to 296 vertices (cost: 23288.2)
Collapsed to 295 vertices (cost: 23427.6)
Collapsed to 294 vertices (cost: 23471.8)
Collapsed to 293 vertices (cost: 2188.21)
Collapsed to 292 vertices (cost: 8286.02)
Collapsed to 291 vertices (cost: 20130.9)
Collapsed to 290 vertices (cost: 6934.26)
Collapsed to 289 vertices (cost: 5927.43)
Collapsed to 288 vertices (cost: 23497.9)
Collapsed to 287 vertices (cost: 23932.4)
Collapsed to 286 vertices (cost: 24099.9)
Collapsed to 285 vertices (cost: 25531)
Collapsed to 284 vertices (cost: 25661)
Collapsed to 283 vertices (cost: 25886)
Collapsed to 282 vertices (cost: 26826.7)
Collapsed to 281 vertices (cost: 27129.9)
Collapsed to 280 vertices (cost: 22002)
Collapsed to 279 vertices (cost: 27248.4)
Collapsed to 278 vertices (cost: 20505.2)
Collapsed to 277 vertices (cost: 27359.2)
Collapsed to 276 vertices (cost: 27919)
Collapsed to 275 vertices (cost: 28061.2)
Collapsed to 274 vertices (cost: 28174.3)
Collapsed to 273 vertices (cost: 28584.7)
Collapsed to 272 vertices (cost: 29194.4)
Collapsed to 271 vertices (cost: 29734.7)
Collapsed to 270 vertices (cost: 20329.4)
Collapsed to 269 vertices (cost: 29831.5)
Collapsed to 268 vertices (cost: 30343.2)
Collapsed to 267 vertices (cost: 30967.2)
Collapsed to 266 vertices (cost: 31215.1)
Collapsed to 265 vertices (cost: 31589.1)
Collapsed to 264 vertices (cost: 32209.7)
Collapsed to 263 vertices (cost: 6490.63)
Collapsed to 262 vertices (cost: 32710.2)
Collapsed to 261 vertices (cost: 32854.4)
Collapsed to 260 vertices (cost: 33079.9)
Collapsed to 259 vertices (cost: 33325.4)
Collapsed to 258 vertices (cost: 29042.6)
Collapsed to 257 vertices (cost: 33624.3)
Collapsed to 256 vertices (cost: 33643.9)
Collapsed to 255 vertices (cost: 33963.7)
Collapsed to 254 vertices (cost: 34958.4)
Collapsed to 253 vertices (cost: 35045.9)
Collapsed to 252 vertices (cost: 11953.6)
Collapsed to 251 vertices (cost: 35130.6)
Collapsed to 250 vertices (cost: 35956)
Collapsed to 249 vertices (cost: 35984.3)
Collapsed to 248 vertices (cost: 31698.5)
Collapsed to 247 vertices (cost: 36167.7)
Collapsed to 246 vertices (cost: 36416.7)
Collapsed to 245 vertices (cost: 37097.2)
Collapsed to 244 vertices (cost: 37201.8)
Collapsed to 243 vertices (cost: 38557.1)
Collapsed to 242 vertices (cost: 38605.3)
Collapsed to 241 vertices (cost: 26100.5)
Collapsed to 240 vertices (cost: 29551.3)
Collapsed to 239 vertices (cost: 30073.2)
Collapsed to 238 vertices (cost: 33084.3)
Collapsed to 237 vertices (cost: 39569.5)
Collapsed to 236 vertices (cost: 39596.8)
Collapsed to 235 vertices (cost: 19754.9)
Collapsed to 234 vertices (cost: 39925.2)
Collapsed to 233 vertices (cost: 40044)
Collapsed to 232 vertices (cost: 41127.3)
Collapsed to 231 vertices (cost: 25636.1)
Collapsed to 230 vertices (cost: 42329.3)
Collapsed to 229 vertices (cost: 43172.1)
Collapsed to 228 vertices (cost: 44364.7)
Collapsed to 227 vertices (cost: 27145.7)
Collapsed to 226 vertices (cost: 27962.7)
Collapsed to 225 vertices (cost: 44753.7)
Collapsed to 224 vertices (cost: 38209.5)
Collapsed to 223 vertices (cost: 41245.8)
Collapsed to 222 vertices (cost: 45112.7)
Collapsed to 221 vertices (cost: 46625.3)
Collapsed to 220 vertices (cost: 16246.1)
Collapsed to 219 vertices (cost: 47062)
Collapsed to 218 vertices (cost: 47471.1)
Collapsed to 217 vertices (cost: 48148.3)
Collapsed to 216 vertices (cost: 48854.1)
Collapsed to 215 vertices (cost: 45600.2)
Collapsed to 214 vertices (cost: 49894.9)
Collapsed to 213 vertices (cost: 50223.8)
Collapsed to 212 vertices (cost: 50905.6)
Collapsed to 211 vertices (cost: 29510.5)
Collapsed to 210 vertices (cost: 48952.3)
Collapsed to 209 vertices (cost: 52211.8)
Collapsed to 208 vertices (cost: 52558.3)
Collapsed to 207 vertices (cost: 53430.8)
Collapsed to 206 vertices (cost: 53754.3)
Collapsed to 205 vertices (cost: 53942.2)
Collapsed to 204 vertices (cost: 54444.9)
Collapsed to 203 vertices (cost: 55876.6)
Collapsed to 202 vertices (cost: 56327.2)
Collapsed to 201 vertices (cost: 56811.4)
Collapsed to 200 vertices (cost: 18806.9)
Collapsed to 199 vertices (cost: 57072)
Collapsed to 198 vertices (cost: 57363.1)
APSC final vertex count: 198
Final vertex count: 99 (target: 99)
ring_id,vertex_id,x,y
0,0,1452917.3986185,-1373384.74226976
0,1,1451525.46970302,-1374351.31468676
0,2,1449414.9780096,-1378649.9041246
0,3,1449358.16559347,-1380056.58764636
0,4,1450223.74082513,-1381417.88533136
0,5,1453894.92485729,-1382936.09673806
0,6,1454430.63520707,-1385246.96711862
0,7,1453880.60621416,-1386599.40694726
0,8,1453128.47689459,-1386933.45707394
0,9,1451260.37568532,-1385721.86318536
0,10,1451318.27857925,-1384085.18810032
0,11,1450334.22146649,-1382685.45960426
0,12,1451098.99072987,-1384516.46187826
0,13,1451273.77845396,-1386267.73506297
0,14,1451032.83921524,-1387423.66775017
0,15,1450347.65926004,-1388004.0742761
0,16,1449686.85469648,-1390115.37824744
0,17,1449186.78789994,-1390578.82044332
0,18,1448357.74134672,-1389889.07636607
0,19,1446395.85108919,-1391664.33567508
0,20,1446198.46919826,-1393190.57149098
0,21,1445500.85696504,-1394116.5052917
0,22,1444256.40538695,-1394131.161694
0,23,1444442.83676147,-1395011.68769433
0,24,1443785.91903073,-1395663.91421201
0,25,1442210.94622673,-1399355.71011093
0,26,1441030.9287566,-1399942.43772653
0,27,1439971.46648623,-1399622.89943566
0,28,1438026.52244783,-1401244.30639596
0,29,1437214.1318583,-1400909.78794492
0,30,1435221.58922516,-1401727.57800497
0,31,1433318.61309113,-1402179.13316819
0,32,1434994.13632141,-1402236.45020076
0,33,1433517.97450375,-1403568.59560855
0,34,1433116.74462765,-1402403.04644834
0,35,1431661.5995,-1403202.1776
0,36,1431715.43140928,-1403822.11950235
0,37,1432881.0786,-1404674.7216
0,38,1432607.80201533,-1405646.81393131
0,39,1435444.83862535,-1402818.41082702
0,40,1436825.53975997,-1402571.6101937
0,41,1438115.92774692,-1403368.12981704
0,42,1436919.51251266,-1404446.09194498
0,43,1436549.1486,-1405660.4499
0,44,1437355.6901,-1405765.7849
0,45,1438281.16869954,-1405006.4823121
0,46,1438753.46895476,-1402726.66837744
0,47,1439893.32376185,-1403181.88145339
0,48,1440155.20292325,-1404141.75897018
0,49,1442118.74188059,-1406550.79140791
0,50,1444557.14866763,-1410568.67242272
0,51,1445999.02143119,-1412379.38589127
0,52,1446927.63145358,-1416001.90659566
0,53,1447858.92186458,-1417741.78402619
0,54,1447830.35839586,-1419511.93401906
0,55,1449012.52564028,-1419683.97595338
0,56,1448544.85897154,-1420311.8608994
0,57,1450111.62490198,-1421199.22129807
0,58,1451853.00179829,-1423040.21518606
0,59,1451206.53611418,-1423602.28909113
0,60,1451291.35616845,-1424592.40201363
0,61,1452034.77587167,-1423129.13377691
0,62,1455582.51134886,-1423691.42388985
0,63,1458104.33658266,-1427179.82021725
0,64,1459520.1573,-1427676.2251
0,65,1460123.15873798,-1428323.7853328
0,66,1461071.4112,-1427686.959
0,67,1461483.296,-1426053.7052
0,68,1463111.12419498,-1425578.88087523
0,69,1464161.9839,-1427201.0705
0,70,1465113.2866,-1426456.075
0,71,1465463.95843259,-1424789.51091234
0,72,1467415.00246493,-1423661.14747152
0,73,1467638.99075826,-1421516.28131936
0,74,1468690.419,-1419786.3427
0,75,1469458.31,-1419854.0214
0,76,1470454.53632645,-1421097.33767501
0,77,1471163.1231,-1420872.0947
0,78,1472291.99726018,-1419475.45146029
0,79,1471881.9887,-1418706.5619
0,80,1471492.16780697,-1416493.63866949
0,81,1472040.34578234,-1415331.28182414
0,82,1475345.10579559,-1412013.72320539
0,83,1475764.22017874,-1410304.06763882
0,84,1476935.18695096,-1407638.15426041
0,85,1477751.68303863,-1405185.14540825
0,86,1477208.55538662,-1402456.43795945
0,87,1476995.98551991,-1398620.93569284
0,88,1476536.94915547,-1396716.61120323
0,89,1475816.52309297,-1395191.26020202
0,90,1472409.38718158,-1388821.31958658
0,91,1470119.32717897,-1385078.8195996
0,92,1468040.15143081,-1383120.76541688
0,93,1466038.20412667,-1379753.97074046
0,94,1464497.68318391,-1379227.27370734
0,95,1463558.7797641,-1377089.08645477
0,96,1460096.43440183,-1374325.28422252
0,97,1458323.03132223,-1373915.98894506
0,98,1455312.47252959,-1372355.52250501
Total signed area in input: 1.305116e+09
Total signed area in output: 1.303054e+09
Total areal displacement: 2.061551e+06
Total vertices in output: 99
